id,type,student_id,name,features,week_number,course_name
673,student,S0674,郭伟,"{'node_type': 0, 'age': 20, 'gender_code': 1, 'major_code': 5, 'academic_performance': np.float64(0.7421428571428571), 'study_habit_consistency': 0.7832167832167832}",,
674,student,S0675,罗艳,"{'node_type': 0, 'age': 18, 'gender_code': 0, 'major_code': 5, 'academic_performance': np.float64(0.7442857142857143), 'study_habit_consistency': 0.7164179104477612}",,
675,student,S0676,马洋,"{'node_type': 0, 'age': 24, 'gender_code': 0, 'major_code': 1, 'academic_performance': np.float64(0.7007692307692308), 'study_habit_consistency': 0.6532258064516129}",,
676,student,S0677,孙磊,"{'node_type': 0, 'age': 20, 'gender_code': 0, 'major_code': 5, 'academic_performance': np.float64(0.7261538461538461), 'study_habit_consistency': 0.6538461538461539}",,
677,student,S0678,孙涛,"{'node_type': 0, 'age': 23, 'gender_code': 0, 'major_code': 7, 'academic_performance': np.float64(0.6763636363636364), 'study_habit_consistency': 0.75}",,
678,student,S0679,陈静,"{'node_type': 0, 'age': 23, 'gender_code': 1, 'major_code': 0, 'academic_performance': np.float64(0.696923076923077), 'study_habit_consistency': 0.7013888888888888}",,
679,student,S0680,吴杰,"{'node_type': 0, 'age': 19, 'gender_code': 0, 'major_code': 2, 'academic_performance': np.float64(0.6733333333333333), 'study_habit_consistency': 0.7272727272727273}",,
680,student,S0681,吴敏,"{'node_type': 0, 'age': 24, 'gender_code': 0, 'major_code': 2, 'academic_performance': np.float64(0.7033333333333333), 'study_habit_consistency': 0.6721311475409836}",,
681,student,S0682,刘静,"{'node_type': 0, 'age': 18, 'gender_code': 1, 'major_code': 7, 'academic_performance': np.float64(0.6953333333333334), 'study_habit_consistency': 0.6578947368421053}",,
682,student,S0683,胡芳,"{'node_type': 0, 'age': 25, 'gender_code': 0, 'major_code': 3, 'academic_performance': np.float64(0.6854545454545454), 'study_habit_consistency': 0.5943396226415094}",,
683,student,S0684,朱勇,"{'node_type': 0, 'age': 19, 'gender_code': 0, 'major_code': 4, 'academic_performance': np.float64(0.688), 'study_habit_consistency': 0.7191780821917808}",,
684,student,S0685,马敏,"{'node_type': 0, 'age': 19, 'gender_code': 0, 'major_code': 6, 'academic_performance': np.float64(0.6927272727272726), 'study_habit_consistency': 0.6846846846846847}",,
685,student,S0686,胡杰,"{'node_type': 0, 'age': 19, 'gender_code': 1, 'major_code': 1, 'academic_performance': np.float64(0.7588888888888888), 'study_habit_consistency': 0.7349397590361446}",,
686,student,S0687,胡超,"{'node_type': 0, 'age': 21, 'gender_code': 1, 'major_code': 4, 'academic_performance': np.float64(0.7364285714285714), 'study_habit_consistency': 0.7205882352941176}",,
687,student,S0688,王丽,"{'node_type': 0, 'age': 24, 'gender_code': 1, 'major_code': 5, 'academic_performance': np.float64(0.73125), 'study_habit_consistency': 0.7831325301204819}",,
688,student,S0689,徐洋,"{'node_type': 0, 'age': 22, 'gender_code': 0, 'major_code': 0, 'academic_performance': np.float64(0.6946666666666667), 'study_habit_consistency': 0.6644736842105263}",,
689,student,S0690,胡涛,"{'node_type': 0, 'age': 22, 'gender_code': 0, 'major_code': 5, 'academic_performance': np.float64(0.6892307692307692), 'study_habit_consistency': 0.6865671641791045}",,
690,student,S0691,杨涛,"{'node_type': 0, 'age': 18, 'gender_code': 0, 'major_code': 4, 'academic_performance': np.float64(0.6790909090909091), 'study_habit_consistency': 0.6226415094339622}",,
691,student,S0692,陈静,"{'node_type': 0, 'age': 21, 'gender_code': 0, 'major_code': 4, 'academic_performance': np.float64(0.75375), 'study_habit_consistency': 0.7671232876712328}",,
692,student,S0693,吴勇,"{'node_type': 0, 'age': 19, 'gender_code': 1, 'major_code': 7, 'academic_performance': np.float64(0.7481818181818182), 'study_habit_consistency': 0.7454545454545455}",,
693,student,S0694,赵杰,"{'node_type': 0, 'age': 19, 'gender_code': 1, 'major_code': 0, 'academic_performance': np.float64(0.6823076923076923), 'study_habit_consistency': 0.6461538461538462}",,
694,student,S0695,王杰,"{'node_type': 0, 'age': 22, 'gender_code': 1, 'major_code': 2, 'academic_performance': np.float64(0.695), 'study_habit_consistency': 0.7402597402597403}",,
695,student,S0696,张强,"{'node_type': 0, 'age': 24, 'gender_code': 0, 'major_code': 4, 'academic_performance': np.float64(0.7085714285714286), 'study_habit_consistency': 0.7062937062937062}",,
696,student,S0697,朱伟,"{'node_type': 0, 'age': 23, 'gender_code': 0, 'major_code': 7, 'academic_performance': np.float64(0.6914285714285714), 'study_habit_consistency': 0.6992481203007519}",,
697,student,S0698,赵静,"{'node_type': 0, 'age': 24, 'gender_code': 0, 'major_code': 7, 'academic_performance': np.float64(0.753), 'study_habit_consistency': 0.74}",,
698,student,S0699,何伟,"{'node_type': 0, 'age': 20, 'gender_code': 0, 'major_code': 3, 'academic_performance': np.float64(0.67), 'study_habit_consistency': 0.6810344827586207}",,
699,student,S0700,林娟,"{'node_type': 0, 'age': 23, 'gender_code': 1, 'major_code': 0, 'academic_performance': np.float64(0.7455555555555555), 'study_habit_consistency': 0.6666666666666666}",,
700,student,S0701,胡娟,"{'node_type': 0, 'age': 23, 'gender_code': 0, 'major_code': 2, 'academic_performance': np.float64(0.71), 'study_habit_consistency': 0.7130434782608696}",,
701,student,S0702,胡军,"{'node_type': 0, 'age': 20, 'gender_code': 0, 'major_code': 0, 'academic_performance': np.float64(0.6846666666666666), 'study_habit_consistency': 0.7450980392156863}",,
702,student,S0703,马娜,"{'node_type': 0, 'age': 24, 'gender_code': 0, 'major_code': 2, 'academic_performance': np.float64(0.697857142857143), 'study_habit_consistency': 0.684931506849315}",,
703,student,S0704,郭强,"{'node_type': 0, 'age': 18, 'gender_code': 0, 'major_code': 3, 'academic_performance': np.float64(0.6988888888888889), 'study_habit_consistency': 0.6666666666666666}",,
704,student,S0705,周伟,"{'node_type': 0, 'age': 21, 'gender_code': 0, 'major_code': 6, 'academic_performance': np.float64(0.6022222222222222), 'study_habit_consistency': 0.7555555555555555}",,
705,student,S0706,刘敏,"{'node_type': 0, 'age': 19, 'gender_code': 1, 'major_code': 2, 'academic_performance': np.float64(0.7491666666666668), 'study_habit_consistency': 0.7043478260869566}",,
706,student,S0707,周伟,"{'node_type': 0, 'age': 23, 'gender_code': 1, 'major_code': 6, 'academic_performance': np.float64(0.6585714285714286), 'study_habit_consistency': 0.7183098591549296}",,
707,student,S0708,徐秀英,"{'node_type': 0, 'age': 23, 'gender_code': 0, 'major_code': 1, 'academic_performance': np.float64(0.7371428571428571), 'study_habit_consistency': 0.7352941176470589}",,
708,student,S0709,周勇,"{'node_type': 0, 'age': 18, 'gender_code': 0, 'major_code': 5, 'academic_performance': np.float64(0.625), 'study_habit_consistency': 0.6363636363636364}",,
709,student,S0710,徐洋,"{'node_type': 0, 'age': 18, 'gender_code': 0, 'major_code': 2, 'academic_performance': np.float64(0.75125), 'study_habit_consistency': 0.6753246753246753}",,
710,student,S0711,黄艳,"{'node_type': 0, 'age': 24, 'gender_code': 1, 'major_code': 7, 'academic_performance': np.float64(0.7025), 'study_habit_consistency': 0.7341772151898734}",,
711,student,S0712,罗娟,"{'node_type': 0, 'age': 21, 'gender_code': 0, 'major_code': 2, 'academic_performance': np.float64(0.6946153846153846), 'study_habit_consistency': 0.6515151515151515}",,
712,student,S0713,罗杰,"{'node_type': 0, 'age': 19, 'gender_code': 0, 'major_code': 1, 'academic_performance': np.float64(0.7121428571428571), 'study_habit_consistency': 0.762589928057554}",,
713,student,S0714,高强,"{'node_type': 0, 'age': 22, 'gender_code': 1, 'major_code': 1, 'academic_performance': np.float64(0.6866666666666668), 'study_habit_consistency': 0.7189542483660131}",,
714,student,S0715,李洋,"{'node_type': 0, 'age': 20, 'gender_code': 1, 'major_code': 5, 'academic_performance': np.float64(0.6971428571428571), 'study_habit_consistency': 0.6842105263157895}",,
715,student,S0716,刘杰,"{'node_type': 0, 'age': 22, 'gender_code': 0, 'major_code': 3, 'academic_performance': np.float64(0.72), 'study_habit_consistency': 0.7755102040816326}",,
716,student,S0717,赵平,"{'node_type': 0, 'age': 19, 'gender_code': 1, 'major_code': 3, 'academic_performance': np.float64(0.7366666666666667), 'study_habit_consistency': 0.7619047619047619}",,
717,student,S0718,赵强,"{'node_type': 0, 'age': 18, 'gender_code': 1, 'major_code': 1, 'academic_performance': np.float64(0.6414285714285713), 'study_habit_consistency': 0.7246376811594203}",,
718,student,S0719,郭艳,"{'node_type': 0, 'age': 25, 'gender_code': 0, 'major_code': 5, 'academic_performance': np.float64(0.65), 'study_habit_consistency': 0.6413043478260869}",,
719,student,S0720,李明,"{'node_type': 0, 'age': 24, 'gender_code': 0, 'major_code': 3, 'academic_performance': np.float64(0.749090909090909), 'study_habit_consistency': 0.6810344827586207}",,
720,student,S0721,马静,"{'node_type': 0, 'age': 24, 'gender_code': 0, 'major_code': 0, 'academic_performance': np.float64(0.7215384615384616), 'study_habit_consistency': 0.7121212121212122}",,
721,student,S0722,胡平,"{'node_type': 0, 'age': 18, 'gender_code': 1, 'major_code': 1, 'academic_performance': np.float64(0.78125), 'study_habit_consistency': 0.7105263157894737}",,
722,student,S0723,高敏,"{'node_type': 0, 'age': 19, 'gender_code': 1, 'major_code': 1, 'academic_performance': np.float64(0.7523076923076922), 'study_habit_consistency': 0.7244094488188977}",,
723,student,S0724,郭平,"{'node_type': 0, 'age': 23, 'gender_code': 0, 'major_code': 3, 'academic_performance': np.float64(0.725), 'study_habit_consistency': 0.6544117647058824}",,
724,student,S0725,何艳,"{'node_type': 0, 'age': 23, 'gender_code': 0, 'major_code': 3, 'academic_performance': np.float64(0.7218181818181819), 'study_habit_consistency': 0.7818181818181819}",,
725,student,S0726,陈静,"{'node_type': 0, 'age': 20, 'gender_code': 0, 'major_code': 4, 'academic_performance': np.float64(0.6809090909090909), 'study_habit_consistency': 0.6454545454545455}",,
726,student,S0727,吴明,"{'node_type': 0, 'age': 22, 'gender_code': 1, 'major_code': 3, 'academic_performance': np.float64(0.6922222222222223), 'study_habit_consistency': 0.7362637362637363}",,
727,student,S0728,吴磊,"{'node_type': 0, 'age': 20, 'gender_code': 0, 'major_code': 7, 'academic_performance': np.float64(0.7171428571428571), 'study_habit_consistency': 0.6575342465753424}",,
728,student,S0729,林娟,"{'node_type': 0, 'age': 20, 'gender_code': 0, 'major_code': 5, 'academic_performance': np.float64(0.6422222222222222), 'study_habit_consistency': 0.7021276595744681}",,
729,student,S0730,郭芳,"{'node_type': 0, 'age': 23, 'gender_code': 0, 'major_code': 5, 'academic_performance': np.float64(0.65), 'study_habit_consistency': 0.7164179104477612}",,
730,student,S0731,高杰,"{'node_type': 0, 'age': 18, 'gender_code': 1, 'major_code': 7, 'academic_performance': np.float64(0.72375), 'study_habit_consistency': 0.8072289156626506}",,
731,student,S0732,周磊,"{'node_type': 0, 'age': 23, 'gender_code': 0, 'major_code': 1, 'academic_performance': np.float64(0.66875), 'study_habit_consistency': 0.7012987012987013}",,
732,student,S0733,黄杰,"{'node_type': 0, 'age': 24, 'gender_code': 0, 'major_code': 1, 'academic_performance': np.float64(0.6976923076923077), 'study_habit_consistency': 0.6642857142857143}",,
733,student,S0734,杨娟,"{'node_type': 0, 'age': 25, 'gender_code': 0, 'major_code': 4, 'academic_performance': np.float64(0.6491666666666667), 'study_habit_consistency': 0.7090909090909091}",,
734,student,S0735,黄伟,"{'node_type': 0, 'age': 18, 'gender_code': 1, 'major_code': 3, 'academic_performance': np.float64(0.7040000000000001), 'study_habit_consistency': 0.743421052631579}",,
735,student,S0736,张娜,"{'node_type': 0, 'age': 20, 'gender_code': 1, 'major_code': 1, 'academic_performance': np.float64(0.6266666666666666), 'study_habit_consistency': 0.7089552238805971}",,
736,student,S0737,李静,"{'node_type': 0, 'age': 25, 'gender_code': 1, 'major_code': 6, 'academic_performance': np.float64(0.6535714285714286), 'study_habit_consistency': 0.7076923076923077}",,
737,student,S0738,李秀英,"{'node_type': 0, 'age': 25, 'gender_code': 0, 'major_code': 1, 'academic_performance': np.float64(0.701), 'study_habit_consistency': 0.75}",,
738,student,S0739,陈丽,"{'node_type': 0, 'age': 23, 'gender_code': 1, 'major_code': 2, 'academic_performance': np.float64(0.71875), 'study_habit_consistency': 0.6923076923076923}",,
739,student,S0740,高涛,"{'node_type': 0, 'age': 20, 'gender_code': 0, 'major_code': 1, 'academic_performance': np.float64(0.5845454545454545), 'study_habit_consistency': 0.7130434782608696}",,
740,student,S0741,陈霞,"{'node_type': 0, 'age': 24, 'gender_code': 0, 'major_code': 0, 'academic_performance': np.float64(0.675), 'study_habit_consistency': 0.7164179104477612}",,
741,student,S0742,陈勇,"{'node_type': 0, 'age': 25, 'gender_code': 0, 'major_code': 7, 'academic_performance': np.float64(0.68), 'study_habit_consistency': 0.7181818181818181}",,
742,student,S0743,王芳,"{'node_type': 0, 'age': 23, 'gender_code': 0, 'major_code': 0, 'academic_performance': np.float64(0.6866666666666668), 'study_habit_consistency': 0.7764705882352941}",,
743,student,S0744,马芳,"{'node_type': 0, 'age': 22, 'gender_code': 1, 'major_code': 0, 'academic_performance': np.float64(0.736), 'study_habit_consistency': 0.7524752475247525}",,
744,student,S0745,高丽,"{'node_type': 0, 'age': 22, 'gender_code': 1, 'major_code': 1, 'academic_performance': np.float64(0.7063636363636364), 'study_habit_consistency': 0.7047619047619048}",,
745,student,S0746,郭杰,"{'node_type': 0, 'age': 22, 'gender_code': 0, 'major_code': 5, 'academic_performance': np.float64(0.775), 'study_habit_consistency': 0.6756756756756757}",,
746,student,S0747,陈军,"{'node_type': 0, 'age': 21, 'gender_code': 0, 'major_code': 2, 'academic_performance': np.float64(0.6546153846153847), 'study_habit_consistency': 0.6}",,
747,student,S0748,周静,"{'node_type': 0, 'age': 23, 'gender_code': 0, 'major_code': 3, 'academic_performance': np.float64(0.6583333333333333), 'study_habit_consistency': 0.7647058823529411}",,
748,student,S0749,赵军,"{'node_type': 0, 'age': 21, 'gender_code': 1, 'major_code': 1, 'academic_performance': np.float64(0.687142857142857), 'study_habit_consistency': 0.6423357664233577}",,
749,student,S0750,周强,"{'node_type': 0, 'age': 18, 'gender_code': 1, 'major_code': 3, 'academic_performance': np.float64(0.7266666666666667), 'study_habit_consistency': 0.7466666666666667}",,
750,student,S0751,陈静,"{'node_type': 0, 'age': 18, 'gender_code': 1, 'major_code': 3, 'academic_performance': np.float64(0.7275), 'study_habit_consistency': 0.6891891891891891}",,
751,student,S0752,马明,"{'node_type': 0, 'age': 19, 'gender_code': 1, 'major_code': 1, 'academic_performance': np.float64(0.7), 'study_habit_consistency': 0.6696428571428571}",,
752,student,S0753,孙伟,"{'node_type': 0, 'age': 24, 'gender_code': 1, 'major_code': 2, 'academic_performance': np.float64(0.7509999999999999), 'study_habit_consistency': 0.6464646464646465}",,
753,student,S0754,孙军,"{'node_type': 0, 'age': 24, 'gender_code': 1, 'major_code': 5, 'academic_performance': np.float64(0.7058333333333333), 'study_habit_consistency': 0.7}",,
754,student,S0755,徐杰,"{'node_type': 0, 'age': 19, 'gender_code': 1, 'major_code': 1, 'academic_performance': np.float64(0.7523076923076922), 'study_habit_consistency': 0.6692913385826772}",,
755,student,S0756,王霞,"{'node_type': 0, 'age': 24, 'gender_code': 0, 'major_code': 1, 'academic_performance': np.float64(0.7218181818181819), 'study_habit_consistency': 0.75}",,
756,student,S0757,胡涛,"{'node_type': 0, 'age': 25, 'gender_code': 0, 'major_code': 4, 'academic_performance': np.float64(0.7071428571428571), 'study_habit_consistency': 0.6453900709219859}",,
757,student,S0758,黄超,"{'node_type': 0, 'age': 19, 'gender_code': 1, 'major_code': 5, 'academic_performance': np.float64(0.7233333333333333), 'study_habit_consistency': 0.732824427480916}",,
758,student,S0759,徐军,"{'node_type': 0, 'age': 22, 'gender_code': 0, 'major_code': 5, 'academic_performance': np.float64(0.6691666666666667), 'study_habit_consistency': 0.672}",,
